transaction_id,data_hora,commodity_code,quantidade,tipo_operacao,unidade,moeda,cliente_id,canal,mercado,arquivo_origem,importado_em
COM-00003702,2024-09-04 09:40:00+00:00,OIL,26.0,VENDA,bbl,USD,C002,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.282793+00:00
COM-00003703,2024-09-04 12:07:00+00:00,OIL,12.0,VENDA,bbl,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.282839+00:00
COM-00003704,2024-09-04 11:09:00+00:00,GOLD,10.0,VENDA,oz,USD,C010,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.282884+00:00
COM-00003705,2024-09-04 09:34:00+00:00,SILVER,29.0,VENDA,oz,USD,C009,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.282931+00:00
COM-00003706,2024-09-04 13:59:00+00:00,GOLD,11.0,VENDA,oz,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.282977+00:00
COM-00003707,2024-09-05 19:37:00+00:00,OIL,18.0,VENDA,bbl,USD,C008,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.283029+00:00
COM-00003708,2024-09-05 09:06:00+00:00,OIL,10.0,COMPRA,bbl,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.283076+00:00
COM-00003709,2024-09-05 20:53:00+00:00,GOLD,27.0,COMPRA,oz,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.283122+00:00
COM-00003710,2024-09-05 19:32:00+00:00,SILVER,17.0,COMPRA,oz,USD,C007,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.283168+00:00
COM-00003711,2024-09-05 20:07:00+00:00,OIL,47.0,COMPRA,bbl,USD,C005,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.283213+00:00
COM-00003712,2024-09-05 11:33:00+00:00,SILVER,43.0,VENDA,oz,USD,C009,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.283259+00:00
COM-00003713,2024-09-05 14:45:00+00:00,GOLD,47.0,VENDA,oz,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.283307+00:00
COM-00003714,2024-09-05 13:40:00+00:00,OIL,22.0,VENDA,bbl,USD,C006,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.283353+00:00
COM-00003715,2024-09-05 11:25:00+00:00,GOLD,37.0,VENDA,oz,USD,C009,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.283399+00:00
COM-00003716,2024-09-05 12:34:00+00:00,OIL,37.0,VENDA,bbl,USD,C005,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.283444+00:00
COM-00003717,2024-09-05 10:56:00+00:00,SILVER,15.0,COMPRA,oz,USD,C009,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.283491+00:00
COM-00003718,2024-09-05 18:40:00+00:00,GOLD,18.0,VENDA,oz,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.283537+00:00
COM-00003719,2024-09-05 09:47:00+00:00,GOLD,37.0,VENDA,oz,USD,C010,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.283582+00:00
COM-00003720,2024-09-05 17:14:00+00:00,SILVER,34.0,VENDA,oz,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.283627+00:00
COM-00003721,2024-09-05 09:31:00+00:00,GOLD,10.0,COMPRA,oz,USD,C009,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.283674+00:00
COM-00003722,2024-09-05 18:50:00+00:00,SILVER,24.0,VENDA,oz,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.283719+00:00
COM-00003723,2024-09-05 12:12:00+00:00,SILVER,16.0,VENDA,oz,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.283764+00:00
COM-00003724,2024-09-05 09:35:00+00:00,GOLD,21.0,COMPRA,oz,USD,C007,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.283809+00:00
COM-00003725,2024-09-05 20:24:00+00:00,GOLD,20.0,COMPRA,oz,USD,C005,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.283853+00:00
COM-00003726,2024-09-05 18:51:00+00:00,GOLD,30.0,COMPRA,oz,USD,C007,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.283899+00:00
COM-00003727,2024-09-05 19:53:00+00:00,OIL,35.0,COMPRA,bbl,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.283945+00:00
COM-00003728,2024-09-05 18:27:00+00:00,OIL,17.0,COMPRA,bbl,USD,C004,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.283991+00:00
COM-00003729,2024-09-05 09:43:00+00:00,OIL,25.0,COMPRA,bbl,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.284036+00:00
COM-00003730,2024-09-06 19:42:00+00:00,SILVER,40.0,VENDA,oz,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.284089+00:00
COM-00003731,2024-09-06 09:49:00+00:00,OIL,43.0,VENDA,bbl,USD,C006,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.284136+00:00
COM-00003732,2024-09-06 18:38:00+00:00,GOLD,32.0,COMPRA,oz,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.284182+00:00
COM-00003733,2024-09-06 15:41:00+00:00,SILVER,41.0,VENDA,oz,USD,C001,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.284228+00:00
COM-00003734,2024-09-06 14:01:00+00:00,OIL,43.0,COMPRA,bbl,USD,C004,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.284273+00:00
COM-00003735,2024-09-06 09:43:00+00:00,OIL,48.0,COMPRA,bbl,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.284318+00:00
COM-00003736,2024-09-06 15:40:00+00:00,GOLD,49.0,COMPRA,oz,USD,C005,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.284363+00:00
COM-00003737,2024-09-06 20:37:00+00:00,SILVER,42.0,COMPRA,oz,USD,C009,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.284409+00:00
COM-00003738,2024-09-06 13:19:00+00:00,OIL,14.0,VENDA,bbl,USD,C005,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.284454+00:00
COM-00003739,2024-09-06 12:26:00+00:00,OIL,14.0,VENDA,bbl,USD,C005,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.284499+00:00
COM-00003740,2024-09-06 20:11:00+00:00,GOLD,48.0,COMPRA,oz,USD,C002,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.284544+00:00
COM-00003741,2024-09-06 18:07:00+00:00,GOLD,50.0,COMPRA,oz,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.284590+00:00
COM-00003742,2024-09-06 17:13:00+00:00,SILVER,36.0,VENDA,oz,USD,C007,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.284638+00:00
COM-00003743,2024-09-06 09:15:00+00:00,SILVER,18.0,COMPRA,oz,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.284684+00:00
COM-00003744,2024-09-06 18:53:00+00:00,OIL,15.0,COMPRA,bbl,USD,C006,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.284730+00:00
COM-00003745,2024-09-06 14:23:00+00:00,OIL,11.0,COMPRA,bbl,USD,C005,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.284782+00:00
COM-00003746,2024-09-06 14:41:00+00:00,OIL,22.0,COMPRA,bbl,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.284832+00:00
COM-00003747,2024-09-06 19:42:00+00:00,OIL,18.0,COMPRA,bbl,USD,C002,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.284883+00:00
COM-00003748,2024-09-06 20:34:00+00:00,GOLD,25.0,VENDA,oz,USD,C007,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.284931+00:00
COM-00003749,2024-09-09 12:27:00+00:00,GOLD,41.0,VENDA,oz,USD,C009,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.284985+00:00
COM-00003750,2024-09-09 14:56:00+00:00,OIL,35.0,VENDA,bbl,USD,C010,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.285033+00:00
COM-00003751,2024-09-09 10:56:00+00:00,OIL,30.0,COMPRA,bbl,USD,C005,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.285079+00:00
COM-00003752,2024-09-09 16:18:00+00:00,SILVER,22.0,COMPRA,oz,USD,C005,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.285128+00:00
COM-00003753,2024-09-09 10:10:00+00:00,SILVER,13.0,VENDA,oz,USD,C001,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.285175+00:00
COM-00003754,2024-09-09 09:13:00+00:00,SILVER,41.0,COMPRA,oz,USD,C006,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.285220+00:00
COM-00003755,2024-09-09 12:40:00+00:00,GOLD,19.0,COMPRA,oz,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.285268+00:00
COM-00003756,2024-09-09 13:58:00+00:00,GOLD,16.0,VENDA,oz,USD,C007,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.285318+00:00
COM-00003757,2024-09-09 18:01:00+00:00,SILVER,46.0,VENDA,oz,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.285368+00:00
COM-00003758,2024-09-09 17:34:00+00:00,SILVER,32.0,COMPRA,oz,USD,C007,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.285421+00:00
COM-00003759,2024-09-09 18:01:00+00:00,GOLD,41.0,VENDA,oz,USD,C010,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.285467+00:00
COM-00003760,2024-09-09 18:03:00+00:00,OIL,27.0,COMPRA,bbl,USD,C008,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.285512+00:00
COM-00003761,2024-09-09 19:45:00+00:00,SILVER,35.0,COMPRA,oz,USD,C009,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.285558+00:00
COM-00003762,2024-09-09 11:44:00+00:00,GOLD,20.0,VENDA,oz,USD,C009,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.285605+00:00
COM-00003763,2024-09-09 15:06:00+00:00,GOLD,11.0,VENDA,oz,USD,C005,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.285651+00:00
COM-00003764,2024-09-09 11:46:00+00:00,GOLD,34.0,COMPRA,oz,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.285697+00:00
COM-00003765,2024-09-09 19:19:00+00:00,SILVER,36.0,VENDA,oz,USD,C002,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.285744+00:00
COM-00003766,2024-09-09 11:57:00+00:00,SILVER,15.0,VENDA,oz,USD,C009,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.285795+00:00
COM-00003767,2024-09-09 15:57:00+00:00,SILVER,26.0,COMPRA,oz,USD,C007,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.285845+00:00
COM-00003768,2024-09-09 16:17:00+00:00,SILVER,32.0,COMPRA,oz,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.285896+00:00
COM-00003769,2024-09-09 09:11:00+00:00,SILVER,24.0,VENDA,oz,USD,C008,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.285944+00:00
COM-00003770,2024-09-09 10:50:00+00:00,OIL,50.0,VENDA,bbl,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.285991+00:00
COM-00003771,2024-09-09 20:45:00+00:00,GOLD,24.0,VENDA,oz,USD,C007,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.286037+00:00
COM-00003772,2024-09-10 09:39:00+00:00,SILVER,13.0,VENDA,oz,USD,C002,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.286090+00:00
COM-00003773,2024-09-10 20:29:00+00:00,GOLD,48.0,VENDA,oz,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.286139+00:00
COM-00003774,2024-09-10 10:33:00+00:00,GOLD,23.0,VENDA,oz,USD,C002,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.286189+00:00
COM-00003775,2024-09-10 09:00:00+00:00,SILVER,20.0,VENDA,oz,USD,C009,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.286240+00:00
COM-00003776,2024-09-10 16:34:00+00:00,SILVER,31.0,COMPRA,oz,USD,C009,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.286290+00:00
COM-00003777,2024-09-10 20:42:00+00:00,OIL,15.0,VENDA,bbl,USD,C006,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.286340+00:00
COM-00003778,2024-09-10 15:31:00+00:00,GOLD,35.0,COMPRA,oz,USD,C009,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.286393+00:00
COM-00003779,2024-09-10 09:05:00+00:00,OIL,11.0,VENDA,bbl,USD,C010,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.286445+00:00
COM-00003780,2024-09-10 18:28:00+00:00,SILVER,42.0,COMPRA,oz,USD,C002,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.286493+00:00
COM-00003781,2024-09-10 20:23:00+00:00,GOLD,36.0,VENDA,oz,USD,C001,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.286538+00:00
COM-00003782,2024-09-10 12:35:00+00:00,SILVER,31.0,VENDA,oz,USD,C008,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.286584+00:00
COM-00003783,2024-09-10 19:42:00+00:00,GOLD,29.0,VENDA,oz,USD,C008,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.286630+00:00
COM-00003784,2024-09-10 20:14:00+00:00,GOLD,46.0,VENDA,oz,USD,C010,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.286675+00:00
COM-00003785,2024-09-10 20:16:00+00:00,GOLD,34.0,VENDA,oz,USD,C004,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.286720+00:00
COM-00003786,2024-09-10 10:16:00+00:00,SILVER,28.0,VENDA,oz,USD,C006,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.286770+00:00
COM-00003787,2024-09-10 20:25:00+00:00,SILVER,31.0,COMPRA,oz,USD,C008,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.286821+00:00
COM-00003788,2024-09-10 20:57:00+00:00,SILVER,24.0,COMPRA,oz,USD,C007,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.286872+00:00
COM-00003789,2024-09-10 09:30:00+00:00,GOLD,11.0,VENDA,oz,USD,C007,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.286922+00:00
COM-00003790,2024-09-10 09:50:00+00:00,SILVER,28.0,VENDA,oz,USD,C009,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.286970+00:00
COM-00003791,2024-09-10 10:22:00+00:00,GOLD,13.0,COMPRA,oz,USD,C001,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.287017+00:00
COM-00003792,2024-09-10 10:11:00+00:00,OIL,48.0,COMPRA,bbl,USD,C006,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.287062+00:00
COM-00003793,2024-09-10 13:22:00+00:00,SILVER,27.0,COMPRA,oz,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.287108+00:00
COM-00003794,2024-09-10 16:35:00+00:00,GOLD,43.0,COMPRA,oz,USD,C002,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.287158+00:00
COM-00003795,2024-09-10 20:19:00+00:00,OIL,19.0,VENDA,bbl,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.287210+00:00
COM-00003796,2024-09-11 17:54:00+00:00,GOLD,18.0,COMPRA,oz,USD,C009,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.287268+00:00
COM-00003797,2024-09-11 19:03:00+00:00,OIL,13.0,VENDA,bbl,USD,C001,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.287320+00:00
COM-00003798,2024-09-11 16:55:00+00:00,OIL,31.0,VENDA,bbl,USD,C005,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.287371+00:00
COM-00003799,2024-09-11 12:47:00+00:00,OIL,30.0,VENDA,bbl,USD,C003,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.287421+00:00
COM-00003800,2024-09-11 20:03:00+00:00,OIL,24.0,VENDA,bbl,USD,C005,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.287467+00:00
COM-00003801,2024-09-11 15:04:00+00:00,GOLD,27.0,COMPRA,oz,USD,C007,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.287512+00:00
COM-00003802,2024-09-11 10:22:00+00:00,OIL,15.0,VENDA,bbl,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.287557+00:00
COM-00003803,2024-09-11 18:20:00+00:00,GOLD,37.0,VENDA,oz,USD,C006,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.287604+00:00
COM-00003804,2024-09-11 13:32:00+00:00,SILVER,20.0,VENDA,oz,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.287656+00:00
COM-00003805,2024-09-11 13:34:00+00:00,OIL,31.0,COMPRA,bbl,USD,C001,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.287706+00:00
COM-00003806,2024-09-11 20:28:00+00:00,GOLD,33.0,VENDA,oz,USD,C001,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.287756+00:00
COM-00003807,2024-09-11 15:04:00+00:00,GOLD,26.0,VENDA,oz,USD,C010,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.287806+00:00
COM-00003808,2024-09-11 19:16:00+00:00,OIL,15.0,VENDA,bbl,USD,C004,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.287858+00:00
COM-00003809,2024-09-11 09:03:00+00:00,SILVER,47.0,COMPRA,oz,USD,C010,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.287909+00:00
COM-00003810,2024-09-11 17:50:00+00:00,SILVER,22.0,VENDA,oz,USD,C009,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.287954+00:00
COM-00003811,2024-09-11 11:28:00+00:00,OIL,43.0,COMPRA,bbl,USD,C004,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.288010+00:00
COM-00003812,2024-09-11 16:30:00+00:00,OIL,34.0,VENDA,bbl,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.288057+00:00
COM-00003813,2024-09-11 12:19:00+00:00,GOLD,40.0,COMPRA,oz,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.288101+00:00
COM-00003814,2024-09-11 12:28:00+00:00,GOLD,27.0,COMPRA,oz,USD,C007,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.288152+00:00
COM-00003815,2024-09-11 11:26:00+00:00,SILVER,32.0,VENDA,oz,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.288202+00:00
COM-00003816,2024-09-12 19:24:00+00:00,GOLD,40.0,VENDA,oz,USD,C009,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.288260+00:00
COM-00003817,2024-09-12 14:48:00+00:00,OIL,26.0,VENDA,bbl,USD,C007,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.288312+00:00
COM-00003818,2024-09-12 12:49:00+00:00,GOLD,29.0,COMPRA,oz,USD,C006,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.288362+00:00
COM-00003819,2024-09-12 18:22:00+00:00,OIL,31.0,COMPRA,bbl,USD,C002,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.288413+00:00
COM-00003820,2024-09-12 19:10:00+00:00,OIL,21.0,COMPRA,bbl,USD,C010,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.288459+00:00
COM-00003821,2024-09-12 09:21:00+00:00,OIL,26.0,VENDA,bbl,USD,C009,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.288506+00:00
COM-00003822,2024-09-12 17:56:00+00:00,OIL,22.0,COMPRA,bbl,USD,C007,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.288551+00:00
COM-00003823,2024-09-12 19:29:00+00:00,SILVER,34.0,COMPRA,oz,USD,C004,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.288596+00:00
COM-00003824,2024-09-12 12:32:00+00:00,OIL,44.0,VENDA,bbl,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.288648+00:00
COM-00003825,2024-09-12 16:04:00+00:00,SILVER,32.0,COMPRA,oz,USD,C001,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.288699+00:00
COM-00003826,2024-09-12 13:14:00+00:00,SILVER,11.0,COMPRA,oz,USD,C010,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.288749+00:00
COM-00003827,2024-09-12 19:29:00+00:00,SILVER,25.0,VENDA,oz,USD,C001,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.288798+00:00
COM-00003828,2024-09-12 13:03:00+00:00,GOLD,19.0,VENDA,oz,USD,C010,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.288850+00:00
COM-00003829,2024-09-12 20:27:00+00:00,OIL,42.0,VENDA,bbl,USD,C005,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.288900+00:00
COM-00003830,2024-09-12 18:45:00+00:00,SILVER,45.0,COMPRA,oz,USD,C010,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.288947+00:00
COM-00003831,2024-09-12 15:12:00+00:00,OIL,26.0,COMPRA,bbl,USD,C003,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.288994+00:00
COM-00003832,2024-09-12 16:51:00+00:00,OIL,39.0,COMPRA,bbl,USD,C009,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.289039+00:00
COM-00003833,2024-09-12 17:29:00+00:00,OIL,22.0,VENDA,bbl,USD,C003,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.289084+00:00
COM-00003834,2024-09-12 15:07:00+00:00,OIL,35.0,COMPRA,bbl,USD,C009,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.289132+00:00
COM-00003835,2024-09-12 12:24:00+00:00,OIL,40.0,COMPRA,bbl,USD,C006,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.289181+00:00
COM-00003836,2024-09-12 20:31:00+00:00,SILVER,22.0,COMPRA,oz,USD,C001,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.289233+00:00
COM-00003837,2024-09-12 19:13:00+00:00,SILVER,14.0,COMPRA,oz,USD,C003,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.289283+00:00
COM-00003838,2024-09-12 20:07:00+00:00,OIL,37.0,COMPRA,bbl,USD,C001,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.289333+00:00
COM-00003839,2024-09-13 15:39:00+00:00,SILVER,44.0,VENDA,oz,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.289391+00:00
COM-00003840,2024-09-13 20:04:00+00:00,GOLD,42.0,COMPRA,oz,USD,C008,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.289439+00:00
COM-00003841,2024-09-13 18:40:00+00:00,OIL,50.0,COMPRA,bbl,USD,C010,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.289485+00:00
COM-00003842,2024-09-13 15:41:00+00:00,OIL,45.0,VENDA,bbl,USD,C003,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.289530+00:00
COM-00003843,2024-09-13 16:06:00+00:00,SILVER,35.0,VENDA,oz,USD,C008,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.289577+00:00
COM-00003844,2024-09-13 17:42:00+00:00,OIL,46.0,VENDA,bbl,USD,C008,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.289625+00:00
COM-00003845,2024-09-13 14:29:00+00:00,GOLD,44.0,VENDA,oz,USD,C006,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.289675+00:00
COM-00003846,2024-09-13 14:09:00+00:00,GOLD,48.0,COMPRA,oz,USD,C008,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.289725+00:00
COM-00003847,2024-09-13 13:48:00+00:00,GOLD,14.0,COMPRA,oz,USD,C006,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.289779+00:00
COM-00003848,2024-09-13 14:17:00+00:00,OIL,18.0,VENDA,bbl,USD,C001,DISTRIB,BR,commodities_operacional.sql,2025-08-13 20:41:29.289829+00:00
COM-00003849,2024-09-13 14:56:00+00:00,GOLD,30.0,COMPRA,oz,USD,C002,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.289879+00:00
COM-00003850,2024-09-13 10:52:00+00:00,SILVER,46.0,VENDA,oz,USD,C006,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.289929+00:00
COM-00003851,2024-09-13 18:00:00+00:00,GOLD,38.0,COMPRA,oz,USD,C010,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.289975+00:00
COM-00003852,2024-09-13 19:27:00+00:00,OIL,48.0,COMPRA,bbl,USD,C007,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.290021+00:00
COM-00003853,2024-09-13 15:57:00+00:00,GOLD,29.0,VENDA,oz,USD,C005,ONLINE,EU,commodities_operacional.sql,2025-08-13 20:41:29.290071+00:00
COM-00003854,2024-09-13 12:25:00+00:00,GOLD,28.0,COMPRA,oz,USD,C008,DISTRIB,US,commodities_operacional.sql,2025-08-13 20:41:29.290116+00:00
COM-00003855,2024-09-13 12:23:00+00:00,GOLD,25.0,COMPRA,oz,USD,C008,RETAIL,EU,commodities_operacional.sql,2025-08-13 20:41:29.290167+00:00
COM-00003856,2024-09-13 20:11:00+00:00,SILVER,15.0,COMPRA,oz,USD,C003,ONLINE,BR,commodities_operacional.sql,2025-08-13 20:41:29.290217+00:00
COM-00003857,2024-09-13 13:44:00+00:00,OIL,35.0,VENDA,bbl,USD,C003,DISTRIB,EU,commodities_operacional.sql,2025-08-13 20:41:29.290268+00:00
COM-00003858,2024-09-13 13:37:00+00:00,GOLD,47.0,VENDA,oz,USD,C010,RETAIL,US,commodities_operacional.sql,2025-08-13 20:41:29.290319+00:00
COM-00003859,2024-09-13 09:14:00+00:00,OIL,16.0,VENDA,bbl,USD,C009,ONLINE,US,commodities_operacional.sql,2025-08-13 20:41:29.290370+00:00
COM-00003860,2024-09-13 17:42:00+00:00,OIL,18.0,VENDA,bbl,USD,C005,RETAIL,BR,commodities_operacional.sql,2025-08-13 20:41:29.290421+00:00
