ativo,preco,moeda,horario_coleta
BTC-USD,57609.5859375,USD,2024-09-16 14:00:00+00:00
BTC-USD,57914.42578125,USD,2024-09-16 15:00:00+00:00
BTC-USD,57847.79296875,USD,2024-09-16 16:00:00+00:00
BTC-USD,58182.09375,USD,2024-09-16 17:00:00+00:00
BTC-USD,57807.7890625,USD,2024-09-16 18:00:00+00:00
BTC-USD,57978.54296875,USD,2024-09-16 19:00:00+00:00
BTC-USD,57658.56640625,USD,2024-09-16 20:00:00+00:00
BTC-USD,57975.44140625,USD,2024-09-16 21:00:00+00:00
BTC-USD,57958.9609375,USD,2024-09-16 22:00:00+00:00
BTC-USD,58189.85546875,USD,2024-09-16 23:00:00+00:00
BTC-USD,57647.4921875,USD,2024-09-17 00:00:00+00:00
BTC-USD,57864.87890625,USD,2024-09-17 01:00:00+00:00
BTC-USD,58106.16015625,USD,2024-09-17 02:00:00+00:00
BTC-USD,58058.48828125,USD,2024-09-17 03:00:00+00:00
BTC-USD,58239.609375,USD,2024-09-17 04:00:00+00:00
BTC-USD,58665.2890625,USD,2024-09-17 05:00:00+00:00
BTC-USD,58495.33984375,USD,2024-09-17 06:00:00+00:00
BTC-USD,58690.1015625,USD,2024-09-17 07:00:00+00:00
BTC-USD,58786.640625,USD,2024-09-17 08:00:00+00:00
BTC-USD,58972.91796875,USD,2024-09-17 09:00:00+00:00
BTC-USD,59220.04296875,USD,2024-09-17 10:00:00+00:00
BTC-USD,59114.56640625,USD,2024-09-17 11:00:00+00:00
BTC-USD,59431.62890625,USD,2024-09-17 12:00:00+00:00
BTC-USD,58949.078125,USD,2024-09-17 13:00:00+00:00
BTC-USD,60249.859375,USD,2024-09-17 14:00:00+00:00
BTC-USD,61137.2734375,USD,2024-09-17 15:00:00+00:00
BTC-USD,60929.80078125,USD,2024-09-17 16:00:00+00:00
BTC-USD,60930.546875,USD,2024-09-17 17:00:00+00:00
BTC-USD,60565.4140625,USD,2024-09-17 18:00:00+00:00
BTC-USD,60024.77734375,USD,2024-09-17 19:00:00+00:00
BTC-USD,60157.44921875,USD,2024-09-17 20:00:00+00:00
BTC-USD,60327.7890625,USD,2024-09-17 21:00:00+00:00
BTC-USD,60274.16015625,USD,2024-09-17 22:00:00+00:00
BTC-USD,60326.3828125,USD,2024-09-17 23:00:00+00:00
BTC-USD,60265.2265625,USD,2024-09-18 00:00:00+00:00
BTC-USD,60111.1640625,USD,2024-09-18 01:00:00+00:00
BTC-USD,60336.08984375,USD,2024-09-18 02:00:00+00:00
BTC-USD,60526.796875,USD,2024-09-18 03:00:00+00:00
BTC-USD,60385.8203125,USD,2024-09-18 04:00:00+00:00
BTC-USD,60249.609375,USD,2024-09-18 05:00:00+00:00
BTC-USD,60429.3671875,USD,2024-09-18 06:00:00+00:00
BTC-USD,60445.30078125,USD,2024-09-18 07:00:00+00:00
BTC-USD,60192.33203125,USD,2024-09-18 08:00:00+00:00
BTC-USD,59698.94140625,USD,2024-09-18 09:00:00+00:00
BTC-USD,59911.66015625,USD,2024-09-18 10:00:00+00:00
BTC-USD,59880.828125,USD,2024-09-18 11:00:00+00:00
BTC-USD,59993.25390625,USD,2024-09-18 12:00:00+00:00
BTC-USD,59439.79296875,USD,2024-09-18 13:00:00+00:00
BTC-USD,59456.51171875,USD,2024-09-18 14:00:00+00:00
BTC-USD,59476.66796875,USD,2024-09-18 15:00:00+00:00
BTC-USD,59944.921875,USD,2024-09-18 16:00:00+00:00
BTC-USD,60003.48046875,USD,2024-09-18 17:00:00+00:00
BTC-USD,60654.56640625,USD,2024-09-18 18:00:00+00:00
BTC-USD,60063.84765625,USD,2024-09-18 19:00:00+00:00
BTC-USD,60236.59765625,USD,2024-09-18 20:00:00+00:00
BTC-USD,60244.16796875,USD,2024-09-18 21:00:00+00:00
BTC-USD,60678.515625,USD,2024-09-18 22:00:00+00:00
BTC-USD,61516.20703125,USD,2024-09-18 23:00:00+00:00
BTC-USD,62227.11328125,USD,2024-09-19 00:00:00+00:00
BTC-USD,62007.73046875,USD,2024-09-19 01:00:00+00:00
BTC-USD,62205.546875,USD,2024-09-19 02:00:00+00:00
BTC-USD,62104.41015625,USD,2024-09-19 03:00:00+00:00
BTC-USD,62102.0625,USD,2024-09-19 04:00:00+00:00
BTC-USD,62014.91015625,USD,2024-09-19 05:00:00+00:00
BTC-USD,62025.78515625,USD,2024-09-19 06:00:00+00:00
BTC-USD,62094.35546875,USD,2024-09-19 07:00:00+00:00
BTC-USD,61940.19140625,USD,2024-09-19 08:00:00+00:00
BTC-USD,62264.02734375,USD,2024-09-19 09:00:00+00:00
BTC-USD,62345.265625,USD,2024-09-19 10:00:00+00:00
BTC-USD,62685.5234375,USD,2024-09-19 11:00:00+00:00
BTC-USD,62924.41015625,USD,2024-09-19 12:00:00+00:00
BTC-USD,63033.53515625,USD,2024-09-19 13:00:00+00:00
BTC-USD,62952.72265625,USD,2024-09-19 14:00:00+00:00
BTC-USD,63177.40625,USD,2024-09-19 15:00:00+00:00
BTC-USD,63540.38671875,USD,2024-09-19 16:00:00+00:00
BTC-USD,63768.5703125,USD,2024-09-19 17:00:00+00:00
BTC-USD,63615.94140625,USD,2024-09-19 18:00:00+00:00
BTC-USD,63283.08984375,USD,2024-09-19 19:00:00+00:00
BTC-USD,63064.92578125,USD,2024-09-19 20:00:00+00:00
BTC-USD,62943.8515625,USD,2024-09-19 21:00:00+00:00
BTC-USD,62984.765625,USD,2024-09-19 22:00:00+00:00
BTC-USD,62928.7890625,USD,2024-09-19 23:00:00+00:00
BTC-USD,62800.24609375,USD,2024-09-20 00:00:00+00:00
BTC-USD,63006.79296875,USD,2024-09-20 01:00:00+00:00
BTC-USD,63099.8046875,USD,2024-09-20 02:00:00+00:00
BTC-USD,63607.8828125,USD,2024-09-20 03:00:00+00:00
BTC-USD,63837.421875,USD,2024-09-20 04:00:00+00:00
BTC-USD,63767.95703125,USD,2024-09-20 05:00:00+00:00
BTC-USD,63792.81640625,USD,2024-09-20 06:00:00+00:00
BTC-USD,63549.46484375,USD,2024-09-20 07:00:00+00:00
BTC-USD,63315.234375,USD,2024-09-20 08:00:00+00:00
BTC-USD,63470.48046875,USD,2024-09-20 09:00:00+00:00
BTC-USD,63647.5390625,USD,2024-09-20 10:00:00+00:00
BTC-USD,63439.390625,USD,2024-09-20 11:00:00+00:00
BTC-USD,63402.75390625,USD,2024-09-20 12:00:00+00:00
BTC-USD,62849.16796875,USD,2024-09-20 13:00:00+00:00
BTC-USD,63057.3359375,USD,2024-09-20 14:00:00+00:00
BTC-USD,63204.3828125,USD,2024-09-20 15:00:00+00:00
BTC-USD,62938.046875,USD,2024-09-20 16:00:00+00:00
BTC-USD,62695.21484375,USD,2024-09-20 17:00:00+00:00
BTC-USD,62915.5859375,USD,2024-09-20 18:00:00+00:00
BTC-USD,62952.44140625,USD,2024-09-20 19:00:00+00:00
BTC-USD,62837.63671875,USD,2024-09-20 20:00:00+00:00
BTC-USD,63135.0078125,USD,2024-09-20 21:00:00+00:00
BTC-USD,63191.05859375,USD,2024-09-20 22:00:00+00:00
BTC-USD,63163.23046875,USD,2024-09-20 23:00:00+00:00
BTC-USD,63209.6171875,USD,2024-09-21 00:00:00+00:00
BTC-USD,62869.046875,USD,2024-09-21 01:00:00+00:00
BTC-USD,62922.703125,USD,2024-09-21 02:00:00+00:00
BTC-USD,62890.34765625,USD,2024-09-21 03:00:00+00:00
BTC-USD,62864.5625,USD,2024-09-21 04:00:00+00:00
BTC-USD,62912.12890625,USD,2024-09-21 05:00:00+00:00
BTC-USD,63004.58203125,USD,2024-09-21 06:00:00+00:00
BTC-USD,63099.625,USD,2024-09-21 07:00:00+00:00
BTC-USD,63039.9609375,USD,2024-09-21 08:00:00+00:00
BTC-USD,63126.0234375,USD,2024-09-21 09:00:00+00:00
BTC-USD,62978.30859375,USD,2024-09-21 10:00:00+00:00
BTC-USD,63103.76171875,USD,2024-09-21 11:00:00+00:00
BTC-USD,63156.2265625,USD,2024-09-21 12:00:00+00:00
BTC-USD,63188.04296875,USD,2024-09-21 13:00:00+00:00
BTC-USD,63271.80859375,USD,2024-09-21 14:00:00+00:00
BTC-USD,63204.09765625,USD,2024-09-21 15:00:00+00:00
BTC-USD,63220.546875,USD,2024-09-21 16:00:00+00:00
BTC-USD,63287.47265625,USD,2024-09-21 17:00:00+00:00
BTC-USD,63277.265625,USD,2024-09-21 18:00:00+00:00
BTC-USD,63207.55078125,USD,2024-09-21 19:00:00+00:00
BTC-USD,63162.9921875,USD,2024-09-21 20:00:00+00:00
BTC-USD,63098.05859375,USD,2024-09-21 21:00:00+00:00
BTC-USD,63248.9375,USD,2024-09-21 22:00:00+00:00
BTC-USD,63389.6328125,USD,2024-09-21 23:00:00+00:00
BTC-USD,63239.86328125,USD,2024-09-22 00:00:00+00:00
BTC-USD,63061.76171875,USD,2024-09-22 01:00:00+00:00
BTC-USD,62964.22265625,USD,2024-09-22 02:00:00+00:00
BTC-USD,63126.2578125,USD,2024-09-22 03:00:00+00:00
BTC-USD,63117.28515625,USD,2024-09-22 04:00:00+00:00
BTC-USD,62948.484375,USD,2024-09-22 05:00:00+00:00
BTC-USD,62892.68359375,USD,2024-09-22 06:00:00+00:00
BTC-USD,62956.15625,USD,2024-09-22 07:00:00+00:00
BTC-USD,63030.98046875,USD,2024-09-22 08:00:00+00:00
BTC-USD,62763.5078125,USD,2024-09-22 09:00:00+00:00
BTC-USD,62676.3671875,USD,2024-09-22 10:00:00+00:00
BTC-USD,62827.8046875,USD,2024-09-22 11:00:00+00:00
BTC-USD,62795.57421875,USD,2024-09-22 12:00:00+00:00
BTC-USD,62629.88671875,USD,2024-09-22 13:00:00+00:00
BTC-USD,62648.1171875,USD,2024-09-22 14:00:00+00:00
BTC-USD,62702.0234375,USD,2024-09-22 15:00:00+00:00
BTC-USD,62817.5390625,USD,2024-09-22 16:00:00+00:00
BTC-USD,63101.6640625,USD,2024-09-22 17:00:00+00:00
BTC-USD,63022.98046875,USD,2024-09-22 18:00:00+00:00
BTC-USD,63178.171875,USD,2024-09-22 19:00:00+00:00
BTC-USD,63179.12890625,USD,2024-09-22 20:00:00+00:00
BTC-USD,62836.5234375,USD,2024-09-22 21:00:00+00:00
BTC-USD,63964.015625,USD,2024-09-22 22:00:00+00:00
BTC-USD,63652.66015625,USD,2024-09-22 23:00:00+00:00
BTC-USD,63635.72265625,USD,2024-09-23 00:00:00+00:00
BTC-USD,63811.1796875,USD,2024-09-23 01:00:00+00:00
BTC-USD,63968.8203125,USD,2024-09-23 02:00:00+00:00
BTC-USD,64349.203125,USD,2024-09-23 03:00:00+00:00
BTC-USD,63931.734375,USD,2024-09-23 04:00:00+00:00
BTC-USD,63743.08203125,USD,2024-09-23 05:00:00+00:00
BTC-USD,63657.8984375,USD,2024-09-23 06:00:00+00:00
BTC-USD,63550.58984375,USD,2024-09-23 07:00:00+00:00
BTC-USD,63498.6953125,USD,2024-09-23 08:00:00+00:00
BTC-USD,63630.03515625,USD,2024-09-23 09:00:00+00:00
BTC-USD,63501.83203125,USD,2024-09-23 10:00:00+00:00
BTC-USD,63407.48828125,USD,2024-09-23 11:00:00+00:00
BTC-USD,63330.55078125,USD,2024-09-23 12:00:00+00:00
BTC-USD,63183.52734375,USD,2024-09-23 13:00:00+00:00
BTC-USD,63398.52734375,USD,2024-09-23 14:00:00+00:00
BTC-USD,63651.41015625,USD,2024-09-23 15:00:00+00:00
BTC-USD,63252.2578125,USD,2024-09-23 16:00:00+00:00
BTC-USD,63315.2578125,USD,2024-09-23 17:00:00+00:00
BTC-USD,63466.71875,USD,2024-09-23 18:00:00+00:00
BTC-USD,63281.14453125,USD,2024-09-23 19:00:00+00:00
BTC-USD,63348.65625,USD,2024-09-23 20:00:00+00:00
BTC-USD,63342.09375,USD,2024-09-23 21:00:00+00:00
BTC-USD,63237.6015625,USD,2024-09-23 22:00:00+00:00
BTC-USD,63316.78515625,USD,2024-09-23 23:00:00+00:00
BTC-USD,62966.46484375,USD,2024-09-24 00:00:00+00:00
BTC-USD,62980.2890625,USD,2024-09-24 01:00:00+00:00
BTC-USD,63098.9375,USD,2024-09-24 02:00:00+00:00
BTC-USD,63114.89453125,USD,2024-09-24 03:00:00+00:00
BTC-USD,63050.5546875,USD,2024-09-24 04:00:00+00:00
BTC-USD,63211.44140625,USD,2024-09-24 05:00:00+00:00
BTC-USD,63294.76953125,USD,2024-09-24 06:00:00+00:00
BTC-USD,63548.3359375,USD,2024-09-24 07:00:00+00:00
BTC-USD,63914.6328125,USD,2024-09-24 08:00:00+00:00
BTC-USD,63525.3828125,USD,2024-09-24 09:00:00+00:00
BTC-USD,63562.41796875,USD,2024-09-24 10:00:00+00:00
BTC-USD,63466.83984375,USD,2024-09-24 11:00:00+00:00
BTC-USD,63438.6484375,USD,2024-09-24 12:00:00+00:00
BTC-USD,63626.65625,USD,2024-09-24 13:00:00+00:00
BTC-USD,63195.6796875,USD,2024-09-24 14:00:00+00:00
BTC-USD,63191.19140625,USD,2024-09-24 15:00:00+00:00
BTC-USD,63313.8828125,USD,2024-09-24 16:00:00+00:00
BTC-USD,63813.24609375,USD,2024-09-24 17:00:00+00:00
BTC-USD,63744.48828125,USD,2024-09-24 18:00:00+00:00
BTC-USD,64284.71875,USD,2024-09-24 19:00:00+00:00
BTC-USD,64222.69921875,USD,2024-09-24 20:00:00+00:00
BTC-USD,64036.76171875,USD,2024-09-24 21:00:00+00:00
BTC-USD,64629.11328125,USD,2024-09-24 22:00:00+00:00
BTC-USD,64317.44140625,USD,2024-09-24 23:00:00+00:00
BTC-USD,64143.390625,USD,2024-09-25 00:00:00+00:00
BTC-USD,64440.62890625,USD,2024-09-25 01:00:00+00:00
BTC-USD,64432.27734375,USD,2024-09-25 02:00:00+00:00
BTC-USD,64448.8203125,USD,2024-09-25 03:00:00+00:00
BTC-USD,64210.5234375,USD,2024-09-25 04:00:00+00:00
BTC-USD,64176.21875,USD,2024-09-25 05:00:00+00:00
BTC-USD,63811.49609375,USD,2024-09-25 06:00:00+00:00
BTC-USD,63843.453125,USD,2024-09-25 07:00:00+00:00
BTC-USD,63818.94140625,USD,2024-09-25 08:00:00+00:00
BTC-USD,63618.84375,USD,2024-09-25 09:00:00+00:00
BTC-USD,63608.16015625,USD,2024-09-25 10:00:00+00:00
BTC-USD,63834.78125,USD,2024-09-25 11:00:00+00:00
BTC-USD,63665.234375,USD,2024-09-25 12:00:00+00:00
BTC-USD,63741.55078125,USD,2024-09-25 13:00:00+00:00
BTC-USD,63878.47265625,USD,2024-09-25 14:00:00+00:00
BTC-USD,63490.2890625,USD,2024-09-25 15:00:00+00:00
BTC-USD,63459.734375,USD,2024-09-25 16:00:00+00:00
BTC-USD,63166.65625,USD,2024-09-25 17:00:00+00:00
BTC-USD,63316.73828125,USD,2024-09-25 18:00:00+00:00
BTC-USD,63219.828125,USD,2024-09-25 19:00:00+00:00
BTC-USD,63486.00390625,USD,2024-09-25 20:00:00+00:00
BTC-USD,63456.046875,USD,2024-09-25 21:00:00+00:00
BTC-USD,63267.38671875,USD,2024-09-25 22:00:00+00:00
BTC-USD,63143.8984375,USD,2024-09-25 23:00:00+00:00
BTC-USD,62956.4921875,USD,2024-09-26 00:00:00+00:00
BTC-USD,63131.59375,USD,2024-09-26 01:00:00+00:00
BTC-USD,63319.7890625,USD,2024-09-26 02:00:00+00:00
BTC-USD,63471.25,USD,2024-09-26 03:00:00+00:00
BTC-USD,63410.4375,USD,2024-09-26 04:00:00+00:00
BTC-USD,63578.984375,USD,2024-09-26 05:00:00+00:00
BTC-USD,63706.07421875,USD,2024-09-26 06:00:00+00:00
BTC-USD,63835.34765625,USD,2024-09-26 07:00:00+00:00
BTC-USD,63725.16796875,USD,2024-09-26 08:00:00+00:00
BTC-USD,63780.55078125,USD,2024-09-26 09:00:00+00:00
BTC-USD,64344.87890625,USD,2024-09-26 10:00:00+00:00
BTC-USD,64401.359375,USD,2024-09-26 11:00:00+00:00
BTC-USD,64549.2890625,USD,2024-09-26 12:00:00+00:00
BTC-USD,64359.4921875,USD,2024-09-26 13:00:00+00:00
BTC-USD,64512.68359375,USD,2024-09-26 14:00:00+00:00
BTC-USD,65273.96484375,USD,2024-09-26 15:00:00+00:00
BTC-USD,65353.51953125,USD,2024-09-26 16:00:00+00:00
BTC-USD,65185.9375,USD,2024-09-26 17:00:00+00:00
BTC-USD,65269.0234375,USD,2024-09-26 18:00:00+00:00
BTC-USD,64819.99609375,USD,2024-09-26 19:00:00+00:00
BTC-USD,64721.734375,USD,2024-09-26 20:00:00+00:00
BTC-USD,65037.74609375,USD,2024-09-26 21:00:00+00:00
BTC-USD,65068.12890625,USD,2024-09-26 22:00:00+00:00
BTC-USD,65182.53515625,USD,2024-09-26 23:00:00+00:00
BTC-USD,65266.2734375,USD,2024-09-27 00:00:00+00:00
BTC-USD,65144.58203125,USD,2024-09-27 01:00:00+00:00
BTC-USD,64884.953125,USD,2024-09-27 02:00:00+00:00
BTC-USD,65373.5390625,USD,2024-09-27 03:00:00+00:00
BTC-USD,65317.171875,USD,2024-09-27 04:00:00+00:00
BTC-USD,65364.69140625,USD,2024-09-27 05:00:00+00:00
BTC-USD,65341.3984375,USD,2024-09-27 06:00:00+00:00
BTC-USD,65496.71875,USD,2024-09-27 07:00:00+00:00
BTC-USD,65749.8125,USD,2024-09-27 08:00:00+00:00
BTC-USD,65779.171875,USD,2024-09-27 09:00:00+00:00
BTC-USD,65531.6015625,USD,2024-09-27 10:00:00+00:00
BTC-USD,65440.65234375,USD,2024-09-27 11:00:00+00:00
BTC-USD,65752.9609375,USD,2024-09-27 12:00:00+00:00
BTC-USD,65637.671875,USD,2024-09-27 13:00:00+00:00
BTC-USD,66297.2890625,USD,2024-09-27 14:00:00+00:00
BTC-USD,66046.8671875,USD,2024-09-27 15:00:00+00:00
BTC-USD,66331.6796875,USD,2024-09-27 16:00:00+00:00
BTC-USD,65877.7578125,USD,2024-09-27 17:00:00+00:00
BTC-USD,65887.46875,USD,2024-09-27 18:00:00+00:00
BTC-USD,65692.9921875,USD,2024-09-27 19:00:00+00:00
BTC-USD,65834.0234375,USD,2024-09-27 20:00:00+00:00
BTC-USD,65854.6484375,USD,2024-09-27 21:00:00+00:00
BTC-USD,65897.1875,USD,2024-09-27 22:00:00+00:00
BTC-USD,65801.4609375,USD,2024-09-27 23:00:00+00:00
BTC-USD,65910.65625,USD,2024-09-28 00:00:00+00:00
BTC-USD,65970.2578125,USD,2024-09-28 01:00:00+00:00
BTC-USD,66188.1015625,USD,2024-09-28 02:00:00+00:00
BTC-USD,66080.2421875,USD,2024-09-28 03:00:00+00:00
BTC-USD,66028.2890625,USD,2024-09-28 04:00:00+00:00
BTC-USD,65970.59375,USD,2024-09-28 05:00:00+00:00
BTC-USD,65813.75,USD,2024-09-28 06:00:00+00:00
BTC-USD,65847.6796875,USD,2024-09-28 07:00:00+00:00
BTC-USD,65655.7578125,USD,2024-09-28 08:00:00+00:00
BTC-USD,65628.7109375,USD,2024-09-28 09:00:00+00:00
BTC-USD,65769.609375,USD,2024-09-28 10:00:00+00:00
BTC-USD,65792.3515625,USD,2024-09-28 11:00:00+00:00
BTC-USD,65547.796875,USD,2024-09-28 12:00:00+00:00
BTC-USD,65544.6796875,USD,2024-09-28 13:00:00+00:00
BTC-USD,65725.5546875,USD,2024-09-28 14:00:00+00:00
BTC-USD,65633.9375,USD,2024-09-28 15:00:00+00:00
BTC-USD,65546.28125,USD,2024-09-28 16:00:00+00:00
BTC-USD,65636.625,USD,2024-09-28 17:00:00+00:00
BTC-USD,65738.34375,USD,2024-09-28 18:00:00+00:00
BTC-USD,65732.53125,USD,2024-09-28 19:00:00+00:00
BTC-USD,65652.265625,USD,2024-09-28 20:00:00+00:00
BTC-USD,65663.890625,USD,2024-09-28 21:00:00+00:00
BTC-USD,65714.9609375,USD,2024-09-28 22:00:00+00:00
BTC-USD,65895.1484375,USD,2024-09-28 23:00:00+00:00
BTC-USD,65678.25,USD,2024-09-29 00:00:00+00:00
BTC-USD,65870.4140625,USD,2024-09-29 01:00:00+00:00
BTC-USD,65833.203125,USD,2024-09-29 02:00:00+00:00
BTC-USD,65820.53125,USD,2024-09-29 03:00:00+00:00
BTC-USD,65754.9140625,USD,2024-09-29 04:00:00+00:00
BTC-USD,65607.125,USD,2024-09-29 05:00:00+00:00
BTC-USD,65504.07421875,USD,2024-09-29 06:00:00+00:00
BTC-USD,65493.3515625,USD,2024-09-29 07:00:00+00:00
BTC-USD,65570.2109375,USD,2024-09-29 08:00:00+00:00
BTC-USD,65588.6953125,USD,2024-09-29 09:00:00+00:00
BTC-USD,65559.7578125,USD,2024-09-29 10:00:00+00:00
BTC-USD,65699.796875,USD,2024-09-29 11:00:00+00:00
BTC-USD,65646.453125,USD,2024-09-29 12:00:00+00:00
BTC-USD,65820.8125,USD,2024-09-29 13:00:00+00:00
BTC-USD,65722.6328125,USD,2024-09-29 14:00:00+00:00
BTC-USD,65772.8125,USD,2024-09-29 15:00:00+00:00
BTC-USD,65775.7109375,USD,2024-09-29 16:00:00+00:00
BTC-USD,65857.4609375,USD,2024-09-29 17:00:00+00:00
BTC-USD,65802.796875,USD,2024-09-29 18:00:00+00:00
BTC-USD,65976.078125,USD,2024-09-29 19:00:00+00:00
BTC-USD,65829.3359375,USD,2024-09-29 20:00:00+00:00
BTC-USD,65868.5703125,USD,2024-09-29 21:00:00+00:00
BTC-USD,65680.5,USD,2024-09-29 22:00:00+00:00
BTC-USD,65652.90625,USD,2024-09-29 23:00:00+00:00
BTC-USD,65470.82421875,USD,2024-09-30 00:00:00+00:00
BTC-USD,64757.0703125,USD,2024-09-30 01:00:00+00:00
BTC-USD,64403.32421875,USD,2024-09-30 02:00:00+00:00
BTC-USD,64529.84765625,USD,2024-09-30 03:00:00+00:00
BTC-USD,64450.01953125,USD,2024-09-30 04:00:00+00:00
BTC-USD,64510.37890625,USD,2024-09-30 05:00:00+00:00
BTC-USD,64370.734375,USD,2024-09-30 06:00:00+00:00
BTC-USD,64581.19921875,USD,2024-09-30 07:00:00+00:00
BTC-USD,64316.453125,USD,2024-09-30 08:00:00+00:00
BTC-USD,63646.70703125,USD,2024-09-30 09:00:00+00:00
BTC-USD,63642.7109375,USD,2024-09-30 10:00:00+00:00
BTC-USD,63854.0703125,USD,2024-09-30 11:00:00+00:00
BTC-USD,64049.09765625,USD,2024-09-30 12:00:00+00:00
BTC-USD,63894.74609375,USD,2024-09-30 13:00:00+00:00
BTC-USD,63779.2734375,USD,2024-09-30 14:00:00+00:00
BTC-USD,63585.37109375,USD,2024-09-30 15:00:00+00:00
BTC-USD,63478.3125,USD,2024-09-30 16:00:00+00:00
BTC-USD,63606.078125,USD,2024-09-30 17:00:00+00:00
BTC-USD,63338.07421875,USD,2024-09-30 18:00:00+00:00
BTC-USD,63588.3828125,USD,2024-09-30 19:00:00+00:00
BTC-USD,63793.1484375,USD,2024-09-30 20:00:00+00:00
BTC-USD,63707.79296875,USD,2024-09-30 21:00:00+00:00
BTC-USD,63484.82421875,USD,2024-09-30 22:00:00+00:00
BTC-USD,63312.28125,USD,2024-09-30 23:00:00+00:00
BTC-USD,63491.171875,USD,2024-10-01 00:00:00+00:00
BTC-USD,63396.97265625,USD,2024-10-01 01:00:00+00:00
BTC-USD,63391.46875,USD,2024-10-01 02:00:00+00:00
BTC-USD,63679.0625,USD,2024-10-01 03:00:00+00:00
BTC-USD,63787.46875,USD,2024-10-01 04:00:00+00:00
BTC-USD,63706.48046875,USD,2024-10-01 05:00:00+00:00
BTC-USD,64056.765625,USD,2024-10-01 06:00:00+00:00
BTC-USD,64019.8125,USD,2024-10-01 07:00:00+00:00
BTC-USD,63931.859375,USD,2024-10-01 08:00:00+00:00
BTC-USD,63904.375,USD,2024-10-01 09:00:00+00:00
BTC-USD,63908.390625,USD,2024-10-01 10:00:00+00:00
BTC-USD,63733.515625,USD,2024-10-01 11:00:00+00:00
BTC-USD,63678.8515625,USD,2024-10-01 12:00:00+00:00
BTC-USD,62926.0625,USD,2024-10-01 13:00:00+00:00
BTC-USD,62581.765625,USD,2024-10-01 14:00:00+00:00
BTC-USD,62702.33203125,USD,2024-10-01 15:00:00+00:00
BTC-USD,62447.99609375,USD,2024-10-01 16:00:00+00:00
BTC-USD,62178.11328125,USD,2024-10-01 17:00:00+00:00
BTC-USD,61968.29296875,USD,2024-10-01 18:00:00+00:00
BTC-USD,61726.2265625,USD,2024-10-01 19:00:00+00:00
BTC-USD,60704.10546875,USD,2024-10-01 20:00:00+00:00
BTC-USD,61098.421875,USD,2024-10-01 21:00:00+00:00
BTC-USD,60752.375,USD,2024-10-01 22:00:00+00:00
BTC-USD,60858.9140625,USD,2024-10-01 23:00:00+00:00
BTC-USD,61029.4609375,USD,2024-10-02 00:00:00+00:00
BTC-USD,61497.04296875,USD,2024-10-02 01:00:00+00:00
BTC-USD,61800.05078125,USD,2024-10-02 02:00:00+00:00
BTC-USD,61757.02734375,USD,2024-10-02 03:00:00+00:00
BTC-USD,61464.453125,USD,2024-10-02 04:00:00+00:00
BTC-USD,61459.45703125,USD,2024-10-02 05:00:00+00:00
BTC-USD,61710.29296875,USD,2024-10-02 06:00:00+00:00
BTC-USD,61733.68359375,USD,2024-10-02 07:00:00+00:00
BTC-USD,61797.734375,USD,2024-10-02 08:00:00+00:00
BTC-USD,61238.92578125,USD,2024-10-02 09:00:00+00:00
BTC-USD,61204.6484375,USD,2024-10-02 10:00:00+00:00
BTC-USD,61180.859375,USD,2024-10-02 11:00:00+00:00
BTC-USD,60806.97265625,USD,2024-10-02 12:00:00+00:00
BTC-USD,61362.6328125,USD,2024-10-02 13:00:00+00:00
BTC-USD,61141.76171875,USD,2024-10-02 14:00:00+00:00
BTC-USD,61830.18359375,USD,2024-10-02 15:00:00+00:00
BTC-USD,61825.45703125,USD,2024-10-02 16:00:00+00:00
BTC-USD,61639.11328125,USD,2024-10-02 17:00:00+00:00
BTC-USD,60814.66015625,USD,2024-10-02 18:00:00+00:00
BTC-USD,60341.5078125,USD,2024-10-02 19:00:00+00:00
BTC-USD,60944.59375,USD,2024-10-02 20:00:00+00:00
BTC-USD,60865.74609375,USD,2024-10-02 21:00:00+00:00
BTC-USD,60809.9375,USD,2024-10-02 22:00:00+00:00
BTC-USD,60641.09375,USD,2024-10-02 23:00:00+00:00
BTC-USD,60968.18359375,USD,2024-10-03 00:00:00+00:00
BTC-USD,60997.203125,USD,2024-10-03 01:00:00+00:00
BTC-USD,61199.0,USD,2024-10-03 02:00:00+00:00
BTC-USD,61449.83984375,USD,2024-10-03 03:00:00+00:00
BTC-USD,61320.83984375,USD,2024-10-03 04:00:00+00:00
BTC-USD,61164.03515625,USD,2024-10-03 05:00:00+00:00
BTC-USD,61342.7109375,USD,2024-10-03 06:00:00+00:00
BTC-USD,60973.2578125,USD,2024-10-03 07:00:00+00:00
BTC-USD,60250.2265625,USD,2024-10-03 08:00:00+00:00
BTC-USD,60699.15625,USD,2024-10-03 09:00:00+00:00
BTC-USD,60963.6640625,USD,2024-10-03 10:00:00+00:00
BTC-USD,60767.96875,USD,2024-10-03 11:00:00+00:00
BTC-USD,60546.4140625,USD,2024-10-03 12:00:00+00:00
BTC-USD,60429.72265625,USD,2024-10-03 13:00:00+00:00
BTC-USD,60230.4375,USD,2024-10-03 14:00:00+00:00
BTC-USD,60608.80078125,USD,2024-10-03 15:00:00+00:00
BTC-USD,60117.07421875,USD,2024-10-03 16:00:00+00:00
BTC-USD,60580.15625,USD,2024-10-03 17:00:00+00:00
BTC-USD,60732.05859375,USD,2024-10-03 18:00:00+00:00
BTC-USD,60984.953125,USD,2024-10-03 19:00:00+00:00
BTC-USD,60736.828125,USD,2024-10-03 20:00:00+00:00
